_id,tags,isActive,likes,dislikes,views,videoId,title,description,category,owner,videoUrl,thumbnailUrl,score,createdAt,updatedAt
5fa3a5fa33be6979bce9abe8,"[""time"","" demo""]",true,2,1,8,9TjVv3hH1,10Sec Count Down,This is a time countdown video.,,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/9TjVv3hH1/9TjVv3hH1.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/9TjVv3hH1/9TjVv3hH1.jpg,0,2020-11-05T07:12:58.109Z,2020-12-16T14:16:46.815Z
5fa3a67f33be6979bce9abe9,"[""sea"","" beach"","" demo""]",true,0,0,5,Htplvl-3P,Sea Beach Video,This is a sea beach video.,,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/Htplvl-3P/Htplvl-3P.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/Htplvl-3P/Htplvl-3P.jpg,0,2020-11-05T07:15:11.790Z,2020-12-06T13:46:33.218Z
5fa3a82b33be6979bce9abea,"[""transistors"","" electronics""]",true,2,0,25,yLzlvXZ,Transistors - Electronics Basics,Video Credits: https://www.youtube.com/channel/UCiLgdNKZCiod7k5nsrUkOJA,Science and Tech,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/yLzlvXZ/yLzlvXZ.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/yLzlvXZ/yLzlvXZ.jpg,5,2020-11-05T07:22:19.557Z,2020-12-16T13:22:39.558Z
5fa3b22033be6979bce9abec,"[""capacitors"","" electronics""]",true,1,0,3,mwbS4k56W,What are Capacitors? - Electronics Basics,Video Credits: https://www.youtube.com/watch?v=4Hg7SLhetXM,Science and Tech,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/mwbS4k56W/mwbS4k56W.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/mwbS4k56W/mwbS4k56W.jpg,2,2020-11-05T08:04:48.046Z,2020-12-16T14:16:39.549Z
5fa3c1d333be6979bce9abed,"[""networking"","" fiber"","" communication""]",true,1,0,3,zok8s7FI,How does internet works?,Video Credits: https://www.youtube.com/watch?v=x3c1ih2NJEg,Science and Tech,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/zok8s7FI/zok8s7FI.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/zok8s7FI/zok8s7FI.jpg,0,2020-11-05T09:11:47.560Z,2020-12-16T14:40:21.945Z
5faceaa16901824bb4e5e762,"[""electronics"","" project"","" dode""]",true,0,0,2,826BHlQh,Simple Electronics Project,Video credit: https://www.youtube.com/watch?v=wM98biI0lu0,Science and Tech,5fa1783e9a9ecf76be3c73be,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/826BHlQh/826BHlQh.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/826BHlQh/826BHlQh.jpg,0,2020-11-12T07:56:17.827Z,2020-11-26T13:34:50.103Z
5fad052b6901824bb4e5e768,"[""Blender ""]",true,0,0,4,55whibkiW,Blender tutorial,Blender tutorial,How to,5fad03e76901824bb4e5e763,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/55whibkiW/55whibkiW.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/55whibkiW/55whibkiW.jpg,0,2020-11-12T09:49:31.371Z,2020-12-06T09:01:24.558Z
5fbfab539dbc2a42f32d7520,"[""""]",true,3,1,14,rWK-ECc-A,test,pata nhi ,,5fbfab389dbc2a42f32d751f,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/rWK-ECc-A/rWK-ECc-A.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/rWK-ECc-A/rWK-ECc-A.jpg,0,2020-11-26T13:19:15.009Z,2020-12-16T14:16:30.790Z
5fd45e45d725ce254eeb5ad2,"["".""]",true,1,0,4,kaO1Abn8U,TEST,COUNTER,Non-Profit,5fbfa90d9dbc2a42f32d751e,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/kaO1Abn8U/kaO1Abn8U.mpd,https://cdn-firestream.s3.ap-south-1.amazonaws.com/videos/kaO1Abn8U/kaO1Abn8U.jpg,0,2020-12-12T06:08:05.142Z,2020-12-16T13:23:06.275Z
